kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9040849,K01392.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,4.11877460,6.40000e-06,-6.40000e-06,357.2606900,9.10000e-04,-9.10000e-04,0.0300,0.10,-0.10,3.6007,,,2753,,,3.70,2.40,-2.40,948.0,,,,,,124.70,,,5686.00,200.00,-200.00,4.720,0.300,-0.300,0.7300,0.3000,-0.3000,297.605290,45.360680,15.797
9202151,K01393.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.69473540,7.30000e-06,-7.30000e-06,355.3576500,8.50000e-04,-8.50000e-04,0.6500,0.39,-0.39,1.6713,,,1362,,,2.30,1.20,-1.20,913.0,,,,,,102.20,,,3972.00,200.00,-200.00,4.590,0.300,-0.300,0.6000,0.3000,-0.3000,283.555540,45.614262,15.804
2441495,K00166.01,Kepler-479 b,CONFIRMED,CANDIDATE,,,,,,12.49331100,4.30000e-05,-4.30000e-05,138.4640000,1.30000e-03,-1.30000e-03,0.6100,0.50,-0.50,2.2716,,,737,,,2.50,1.70,-1.70,722.0,,,,,,88.00,,,5386.00,83.00,-83.00,4.430,0.300,-0.300,0.9100,0.5800,-0.5800,291.021850,37.769791,13.575
8937021,K01394.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.66361600,5.20000e-06,-5.20000e-06,133.8901700,6.60000e-04,-6.60000e-04,0.7900,0.79,-0.79,1.6285,,,2062,,,3.50,2.70,-2.70,766.0,,,,,,94.60,,,4889.00,69.00,-69.00,4.610,0.300,-0.300,0.6900,0.5000,-0.5000,284.791020,45.228989,15.444
8935810,K01395.01,Kepler-1747 b,CONFIRMED,CANDIDATE,,,,,,6.23022700,3.80000e-05,-3.80000e-05,181.2990000,2.10000e-03,-2.10000e-03,0.9200,0.18,-0.18,1.6668,,,1106,,,3.20,1.00,-1.00,821.0,,,,,,44.30,,,5363.00,128.00,-128.00,4.610,0.300,-0.300,0.7600,0.2200,-0.2200,284.209660,45.258080,15.977
9455556,K01396.01,Kepler-294 c,CONFIRMED,CANDIDATE,,,,,,6.62638900,6.10000e-05,-6.10000e-05,183.9888000,3.10000e-03,-3.10000e-03,0.7100,0.33,-0.33,3.2817,,,778,,,2.70,1.30,-1.30,932.0,,,,,,44.40,,,5870.00,130.00,-130.00,4.530,0.300,-0.300,0.8900,0.4200,-0.4200,287.392000,46.059311,15.843
9455556,K01396.02,Kepler-294 b,CONFIRMED,CANDIDATE,,,,,,3.70131100,6.00000e-05,-6.00000e-05,180.2694000,5.00000e-03,-5.00000e-03,0.7200,0.32,-0.32,2.6229,,,323,,,1.74,0.84,-0.84,1129.0,,,,,,22.60,,,5870.00,130.00,-130.00,4.530,0.300,-0.300,0.8900,0.4200,-0.4200,287.392000,46.059311,15.843
9427402,K01397.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,6.24706900,4.00000e-05,-4.00000e-05,356.9075000,1.60000e-03,-1.60000e-03,0.6300,0.76,-0.76,1.4936,,,1253,,,3.50,1.60,-1.60,714.0,,,,,,52.50,,,4019.00,200.00,-200.00,4.310,0.300,-0.300,0.9600,0.3000,-0.3000,299.677700,45.972328,15.369
9269281,K01398.01,Kepler-1748 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.82344500,6.90000e-05,-6.90000e-05,354.9962000,2.90000e-03,-2.90000e-03,0.9310,0.10,-0.10,2.5802,,,852,,,3.30,1.10,-1.10,923.0,,,,,,41.10,,,5542.00,200.00,-200.00,4.530,0.300,-0.300,0.9100,0.3000,-0.3000,285.967860,45.739071,15.898
9100484,K01399.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,8.75061000,1.50000e-04,-1.50000e-04,358.2399000,4.30000e-03,-4.30000e-03,0.8200,0.74,-0.74,2.8252,,,875,,,2.40,1.30,-1.30,634.0,,,,,,32.30,,,4775.00,200.00,-200.00,4.660,0.300,-0.300,0.7000,0.3000,-0.3000,295.760830,45.457390,15.920
7869917,K01525.01,Kepler-880 b,CONFIRMED,CANDIDATE,,,,,,7.71466300,6.80000e-05,-6.80000e-05,133.5545000,3.20000e-03,-3.20000e-03,0.6090,0.10,-0.10,4.3705,,,216,,,2.23,0.96,-0.96,1271.0,,,,,,51.10,,,6905.00,87.00,-87.00,4.240,0.300,-0.300,1.4600,0.6300,-0.6300,281.971250,43.672771,12.082
9824805,K01526.01,Kepler-881 b,CONFIRMED,CANDIDATE,,,,,,4.44446000,8.30000e-05,-8.30000e-05,133.4660000,6.40000e-03,-6.40000e-03,0.6000,0.58,-0.58,3.0803,,,180,,,1.42,0.57,-0.57,1181.0,,,,,,20.70,,,6222.00,110.00,-110.00,4.470,0.300,-0.300,1.0200,0.3900,-0.3900,288.992580,46.670750,15.216
7768451,K01527.01,,CANDIDATE,CANDIDATE,,,,,,192.67470000,2.70000e-03,-2.70000e-03,162.8712000,5.20000e-03,-5.20000e-03,0.7300,0.99,-0.99,4.7843,,,1070,,,4.20,2.00,-2.00,342.0,,,,,,25.30,,,5648.00,115.00,-115.00,4.240,0.300,-0.300,1.1800,0.4600,-0.4600,296.671300,43.498390,14.879
7691260,K01528.01,Kepler-882 b,CONFIRMED,CANDIDATE,,,,,,3.98955000,3.90000e-05,-3.90000e-05,134.0987000,3.20000e-03,-3.20000e-03,0.3100,0.68,-0.68,1.5413,,,171,,,0.95,0.21,-0.21,927.0,,,,,,28.10,,,5267.00,61.00,-61.00,4.630,0.300,-0.300,0.7330,0.0580,-0.0580,294.649900,43.335590,14.083
9821454,K01529.01,Kepler-59 c,CONFIRMED,CANDIDATE,,,,,,17.98012000,3.10000e-04,-3.10000e-04,147.6982000,6.50000e-03,-6.50000e-03,0.9610,0.10,-0.10,4.1249,,,268,,,2.22,0.86,-0.86,766.0,,,,,,26.40,,,6314.00,89.00,-89.00,4.450,0.300,-0.300,1.0600,0.4100,-0.4100,287.039520,46.640129,14.307
9821454,K01529.02,Kepler-59 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.86817000,3.60000e-04,-3.60000e-04,137.7480000,1.10000e-02,-1.10000e-02,0.8390,0.10,-0.10,5.9770,,,105,,,1.23,0.48,-0.48,880.0,,,,,,16.00,,,6314.00,89.00,-89.00,4.450,0.300,-0.300,1.0600,0.4100,-0.4100,287.039520,46.640129,14.307
11954842,K01530.01,Kepler-883 b,CONFIRMED,CANDIDATE,,,,,,12.98497000,1.10000e-04,-1.10000e-04,139.7812000,3.00000e-03,-3.00000e-03,0.5300,0.27,-0.27,3.4568,,,280,,,1.89,0.67,-0.67,861.0,,,,,,44.10,,,6267.00,74.00,-74.00,4.410,0.300,-0.300,1.0900,0.3800,-0.3800,286.433650,50.300331,13.029
11764462,K01531.01,Kepler-884 b,CONFIRMED,CANDIDATE,,,,,,5.69921500,4.20000e-05,-4.20000e-05,136.5865000,2.50000e-03,-2.50000e-03,0.7600,0.20,-0.20,2.4901,,,159,,,1.46,0.60,-0.60,1098.0,,,,,,45.80,,,6069.00,78.00,-78.00,4.400,0.300,-0.300,1.0600,0.4300,-0.4300,292.584440,49.923161,13.069
11656246,K01532.01,Kepler-885 b,CONFIRMED,CANDIDATE,,,,,,18.11450000,1.80000e-04,-1.80000e-04,147.4938000,3.60000e-03,-3.60000e-03,0.7400,0.10,-0.10,5.0633,,,240,,,2.15,0.77,-0.77,853.0,,,,,,56.90,,,6450.00,97.00,-97.00,4.290,0.300,-0.300,1.2900,0.4600,-0.4600,288.661560,49.737209,12.841
7808587,K01533.01,Kepler-886 b,CONFIRMED,CANDIDATE,,,,,,6.24151500,7.40000e-05,-7.40000e-05,134.8854000,4.30000e-03,-4.30000e-03,0.9150,0.10,-0.10,3.3559,,,159,,,1.66,0.71,-0.71,1111.0,,,,,,34.50,,,6352.00,91.00,-91.00,4.420,0.300,-0.300,1.1000,0.4700,-0.4700,286.271760,43.595230,13.939
4471747,K01656.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,51.39000000,2.10000e-03,-2.10000e-03,145.3200000,1.20000e-02,-1.20000e-02,0.5600,0.75,-0.75,5.4233,,,434,,,2.20,1.40,-1.40,521.0,,,,,,15.70,,,6076.00,119.00,-119.00,4.420,0.300,-0.300,1.0400,0.4300,-0.4300,293.625920,39.506310,15.030
4474645,K01657.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.88671330,4.00000e-06,-4.00000e-06,135.0214400,6.60000e-04,-6.60000e-04,0.9170,0.10,-0.10,10.2357,,,4336,,,7.50,3.10,-3.10,1114.0,,,,,,840.20,,,5863.00,85.00,-85.00,4.540,0.300,-0.300,0.8900,0.3600,-0.3600,294.342160,39.562359,14.197
4570949,K01658.01,Kepler-76 b,CONFIRMED,CANDIDATE,,,,,,1.54492977,3.50000e-07,-3.50000e-07,133.5478540,4.30000e-05,-4.30000e-05,0.9256,0.10,-0.10,1.4841,,,5661,,,12.35,0.67,-0.67,1919.0,,,,,,1499.30,,,6422.00,50.00,-50.00,4.320,0.100,-0.100,1.3310,0.0700,-0.0700,294.192110,39.618999,13.308
4650733,K01659.01,Kepler-1762 b,CONFIRMED,NOT DISPOSITIONED,,,,,,29.53838000,5.20000e-04,-5.20000e-04,143.9231000,6.60000e-03,-6.60000e-03,0.7600,0.85,-0.85,4.3261,,,445,,,2.70,1.10,-1.10,694.0,,,,,,19.80,,,6530.00,140.00,-140.00,4.390,0.300,-0.300,1.1600,0.4000,-0.4000,290.493160,39.785519,15.111
4830605,K01660.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,35.63800000,1.00000e-03,-1.00000e-03,164.1591000,9.50000e-03,-9.50000e-03,0.4400,0.67,-0.67,4.6938,,,457,,,1.98,0.76,-0.76,543.0,,,,,,17.30,,,5943.00,94.00,-94.00,4.530,0.300,-0.300,0.9100,0.2400,-0.2400,290.241030,39.968010,15.614
5972334,K00191.04,Kepler-487 c,CONFIRMED,CANDIDATE,,,,,,38.65154000,6.20000e-04,-6.20000e-04,164.0460000,5.60000e-03,-5.60000e-03,0.5200,0.10,-0.10,5.3303,,,659,,,2.30,1.20,-1.20,504.0,,,,,,27.10,,,5696.00,104.00,-104.00,4.520,0.300,-0.300,0.8800,0.4600,-0.4600,295.287230,41.221958,14.991
4832197,K01661.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.94773233,3.70000e-07,-3.70000e-07,137.1291600,2.60000e-04,-2.60000e-04,1.4300,0.94,-0.94,1.8869,,,12336,,,86.00,48.00,-48.00,2386.0,,,,,,320.20,,,6338.00,65.00,-65.00,4.190,0.300,-0.300,1.4600,0.4200,-0.4200,290.738040,39.919651,11.510
4844004,K01662.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.78402620,7.90000e-06,-7.90000e-06,133.3841600,9.00000e-04,-9.00000e-04,0.8100,0.63,-0.63,0.9039,,,341,,,1.63,0.53,-0.53,1641.0,,,,,,30.10,,,5388.00,123.00,-123.00,4.610,0.300,-0.300,0.7600,0.1800,-0.1800,294.132020,39.981979,15.479
4927315,K01663.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,11.76912700,5.70000e-05,-5.70000e-05,138.4167000,3.20000e-03,-3.20000e-03,0.9600,0.17,-0.17,2.5604,,,552,,,3.10,1.80,-1.80,851.0,,,,,,30.20,,,6188.00,129.00,-129.00,4.470,0.300,-0.300,1.0100,0.5600,-0.5600,292.794040,40.074581,14.986
4928119,K01664.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,44.63897700,1.20000e-05,-1.20000e-05,156.4502300,2.00000e-04,-2.00000e-04,1.3500,0.93,-0.93,4.6025,,,26871,,,63.00,37.00,-37.00,518.0,,,,,,597.10,,,5940.00,200.00,-200.00,4.480,0.300,-0.300,0.9900,0.3000,-0.3000,293.026150,40.073051,15.510
4932442,K01665.01,Kepler-923 b,CONFIRMED,NOT DISPOSITIONED,,,,,,6.93380000,1.50000e-04,-1.50000e-04,137.0654000,7.00000e-03,-7.00000e-03,0.8030,0.10,-0.10,4.5793,,,114,,,1.15,0.45,-0.45,985.0,,,,,,27.20,,,6119.00,128.00,-128.00,4.490,0.300,-0.300,0.9700,0.3800,-0.3800,294.171080,40.055168,14.042
4932442,K01665.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.91461000,1.80000e-04,-1.80000e-04,137.1250000,1.00000e-02,-1.00000e-02,0.9020,0.10,-0.10,3.2063,,,68,,,0.96,0.38,-0.38,1044.0,,,,,,5.70,,,6119.00,128.00,-128.00,4.490,0.300,-0.300,0.9700,0.3800,-0.3800,294.171080,40.055168,14.042
5008501,K01666.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.96802740,7.70000e-06,-7.70000e-06,131.7561600,8.80000e-04,-8.80000e-04,0.7900,0.59,-0.59,0.8737,,,190,,,1.70,0.45,-0.45,2120.0,,,,,,36.70,,,6443.00,107.00,-107.00,4.420,0.300,-0.300,1.1100,0.2400,-0.2400,291.019710,40.177589,14.479
5015913,K01667.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.17996964,3.80000e-07,-3.80000e-07,133.3812200,2.00000e-04,-2.00000e-04,1.0300,0.36,-0.36,2.0277,,,1012,,,23.30,8.10,-8.10,2690.0,,,,,,377.20,,,5692.00,101.00,-101.00,3.700,0.300,-0.300,2.7500,0.3500,-0.3500,293.202090,40.170921,12.989
8813698,K01268.01,,CANDIDATE,CANDIDATE,,,,,,268.94240000,1.30000e-03,-1.30000e-03,360.0702400,8.90000e-04,-8.90000e-04,0.7950,0.10,-0.10,5.7076,,,9700,,,12.00,5.90,-5.90,314.0,,,,,,223.80,,,6299.00,122.00,-122.00,4.420,0.300,-0.300,1.0800,0.5400,-0.5400,289.889620,45.005669,14.814
8757910,K01269.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.65500230,3.10000e-07,-3.10000e-07,133.1756200,2.70000e-04,-2.70000e-04,0.7100,0.55,-0.55,1.3258,,,398,,,2.35,0.76,-0.76,2321.0,,,,,,189.20,,,6376.00,109.00,-109.00,4.430,0.300,-0.300,1.0900,0.3400,-0.3400,293.534150,44.971111,13.371
8564587,K01270.01,Kepler-57 b,CONFIRMED,CANDIDATE,,,,,,5.72931900,1.70000e-05,-1.70000e-05,138.5584000,1.00000e-03,-1.00000e-03,0.5800,0.58,-0.58,1.1185,,,855,,,2.23,0.96,-0.96,827.0,,,,,,61.00,,,5294.00,80.00,-80.00,4.620,0.300,-0.300,0.7400,0.2700,-0.2700,293.641300,44.657040,14.809
10874614,K00017.01,Kepler-6 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.23469955,4.20000e-07,-4.20000e-07,121.4857990,4.10000e-05,-4.10000e-05,0.0290,0.10,-0.10,3.6016,,,10634,,,11.07,0.54,-0.54,1260.0,,,,,,3846.40,,,5826.00,60.00,-60.00,4.420,0.100,-0.100,1.0820,0.0530,-0.0530,296.837250,48.239944,13.303
10925104,K00156.03,Kepler-114 d,CONFIRMED,CANDIDATE,,,,,,11.77614700,2.40000e-05,-2.40000e-05,142.7044100,7.40000e-04,-7.40000e-04,0.6900,0.16,-0.16,2.9261,,,1328,,,2.53,0.15,-0.15,549.0,,,,,,198.00,,,4619.00,58.00,-58.00,4.660,0.100,-0.100,0.6540,0.0240,-0.0240,294.121430,48.349522,13.738
8564587,K01270.02,Kepler-57 c,CONFIRMED,NOT DISPOSITIONED,,,,,,11.60925700,8.60000e-05,-8.60000e-05,133.9908000,2.70000e-03,-2.70000e-03,0.0200,0.93,-0.93,1.7074,,,482,,,1.58,0.68,-0.68,652.0,,,,,,31.30,,,5294.00,80.00,-80.00,4.620,0.300,-0.300,0.7400,0.2700,-0.2700,293.641300,44.657040,14.809
8631160,K01271.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,161.85932000,7.60000e-04,-7.60000e-04,279.2709000,1.40000e-03,-1.40000e-03,0.6911,0.10,-0.10,9.9016,,,4766,,,10.50,4.10,-4.10,440.0,,,,,,160.70,,,6629.00,118.00,-118.00,4.230,0.300,-0.300,1.4200,0.5500,-0.5500,294.265500,44.794300,13.632
8552498,K01272.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.53096754,4.80000e-07,-4.80000e-07,133.8484300,5.00000e-04,-5.00000e-04,0.0300,0.10,-0.10,2.3412,,,216,,,1.80,1.10,-1.10,2726.0,,,,,,134.70,,,6464.00,100.00,-100.00,4.300,0.300,-0.300,1.2800,0.5100,-0.5100,288.867340,44.615730,13.586
8806072,K01273.01,Kepler-802 b,CONFIRMED,CANDIDATE,,,,,,40.05488000,5.70000e-04,-5.70000e-04,169.9481000,4.60000e-03,-4.60000e-03,0.9520,0.10,-0.10,5.7638,,,1062,,,3.50,1.40,-1.40,478.0,,,,,,64.10,,,5639.00,88.00,-88.00,4.570,0.300,-0.300,0.8300,0.3300,-0.3300,286.015870,45.007771,14.862
8800954,K01274.01,Kepler-421 b,CONFIRMED,NOT DISPOSITIONED,,,,,,362.00000000,8.20000e+01,-8.20000e+01,492.7676000,2.00000e-03,-2.00000e-03,0.7780,0.10,-0.10,16.7283,,,2970,,,4.73,0.28,-0.28,216.0,,,,,,175.90,,,5310.00,50.00,-50.00,4.550,0.100,-0.100,0.7870,0.0440,-0.0440,283.256810,45.087780,13.354
8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,,,,,,50.28578000,3.60000e-04,-3.60000e-04,167.6347000,2.50000e-03,-2.50000e-03,0.4900,0.48,-0.48,6.3763,,,1100,,,3.20,1.60,-1.60,475.0,,,,,,106.80,,,5625.00,77.00,-77.00,4.440,0.300,-0.300,0.9400,0.4700,-0.4700,299.221620,44.693871,13.672
8804283,K01276.01,Kepler-1991 c,CONFIRMED,CANDIDATE,,,,,,22.78983000,2.20000e-04,-2.20000e-04,138.6908000,3.60000e-03,-3.60000e-03,0.5000,0.29,-0.29,5.2510,,,587,,,2.02,0.61,-0.61,571.0,,,,,,45.90,,,5603.00,83.00,-83.00,4.580,0.300,-0.300,0.8200,0.2400,-0.2400,285.036100,45.071060,14.766
9157908,K01400.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,9.41475370,1.00000e-05,-1.00000e-05,142.3284800,7.30000e-04,-7.30000e-04,0.0000,0.11,-0.11,3.3546,,,817,,,3.30,1.60,-1.60,1016.0,,,,,,146.90,,,6418.00,94.00,-94.00,4.360,0.300,-0.300,1.1850,0.0830,-0.0830,293.174160,45.521229,13.660
9030447,K01401.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.56669310,1.10000e-06,-1.10000e-06,133.8109000,1.00000e-03,-1.00000e-03,0.2200,0.78,-0.78,2.3577,,,123,,,1.44,0.86,-0.86,2897.0,,,,,,63.70,,,6914.00,122.00,-122.00,4.300,0.300,-0.300,1.3500,0.6300,-0.6300,294.790010,45.391621,13.440
9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,,,,,,7.13968000,1.20000e-04,-1.20000e-04,137.1867000,6.30000e-03,-6.30000e-03,0.8690,0.10,-0.10,4.1451,,,441,,,2.25,0.73,-0.73,935.0,,,,,,28.30,,,5973.00,142.00,-142.00,4.520,0.300,-0.300,0.9200,0.3000,-0.3000,295.926090,45.383862,15.906
11666881,K00167.01,Kepler-480 b,CONFIRMED,CANDIDATE,,,,,,4.91957600,1.60000e-05,-1.60000e-05,134.6019000,1.10000e-03,-1.10000e-03,0.5860,0.10,-0.10,4.2284,,,426,,,2.45,0.88,-0.88,1246.0,,,,,,145.80,,,6485.00,78.00,-78.00,4.410,0.300,-0.300,1.1400,0.4100,-0.4100,294.463900,49.765041,13.273
9214942,K01403.01,Kepler-833 b,CONFIRMED,CANDIDATE,,,,,,18.75444000,1.80000e-04,-1.80000e-04,141.7189000,3.60000e-03,-3.60000e-03,0.7000,0.67,-0.67,3.1591,,,947,,,1.89,0.75,-0.75,428.0,,,,,,37.30,,,4373.00,65.00,-65.00,4.700,0.300,-0.300,0.5750,0.0120,-0.0120,290.479950,45.600700,15.473
8874090,K01404.01,Kepler-834 b,CONFIRMED,CANDIDATE,,,,,,13.32411000,1.80000e-04,-1.80000e-04,135.2414000,4.90000e-03,-4.90000e-03,0.8100,0.41,-0.41,3.3846,,,791,,,1.86,0.49,-0.49,492.0,,,,,,26.50,,,4518.00,65.00,-65.00,4.720,0.300,-0.300,0.5850,0.0150,-0.0150,287.054530,45.180370,15.931
9264949,K01405.01,Kepler-835 b,CONFIRMED,CANDIDATE,,,,,,11.41904000,2.10000e-04,-2.10000e-04,186.3096000,6.20000e-03,-6.20000e-03,0.4000,0.93,-0.93,4.3156,,,541,,,2.37,0.92,-0.92,859.0,,,,,,24.90,,,6188.00,135.00,-135.00,4.470,0.300,-0.300,1.0100,0.3700,-0.3700,283.574220,45.734798,15.965
9271752,K01406.01,Kepler-836 b,CONFIRMED,CANDIDATE,,,,,,11.36116800,7.70000e-05,-7.70000e-05,136.9252000,2.50000e-03,-2.50000e-03,0.8540,0.10,-0.10,4.3122,,,593,,,2.90,1.50,-1.50,871.0,,,,,,64.50,,,6243.00,97.00,-97.00,4.460,0.300,-0.300,1.0300,0.5500,-0.5500,287.452790,45.704399,14.630
9007866,K01407.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.38661800,4.70000e-05,-4.70000e-05,134.3554000,8.90000e-03,-8.90000e-03,0.2300,0.37,-0.37,3.3311,,,76,,,0.78,0.27,-0.27,1484.0,,,,,,10.60,,,5679.00,95.00,-95.00,4.560,0.300,-0.300,0.8400,0.2800,-0.2800,285.988650,45.377811,15.755
9150827,K01408.01,Kepler-1749 b,CONFIRMED,CANDIDATE,,,,,,14.53398000,1.30000e-04,-1.30000e-04,145.4294000,3.40000e-03,-3.40000e-03,0.4400,0.33,-0.33,3.2434,,,526,,,1.25,0.15,-0.15,434.0,,,,,,37.20,,,4166.00,67.00,-67.00,4.730,0.300,-0.300,0.5400,0.0100,-0.0100,290.294560,45.564610,14.688
9150827,K01408.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,82.37210000,5.80000e-03,-5.80000e-03,208.4210000,2.90000e-02,-2.90000e-02,0.0100,0.14,-0.14,6.3482,,,206,,,0.76,0.12,-0.12,244.0,,,,,,1.20,,,4166.00,67.00,-67.00,4.730,0.300,-0.300,0.5400,0.0100,-0.0100,290.294560,45.564610,14.688
9663113,K00179.01,Kepler-458 c,CONFIRMED,CANDIDATE,,,,,,20.74055500,6.50000e-05,-6.50000e-05,142.7915000,1.50000e-03,-1.50000e-03,0.7495,0.10,-0.10,10.9891,,,1102,,,3.70,1.30,-1.30,707.0,,,,,,147.50,,,6081.00,90.00,-90.00,4.420,0.300,-0.300,1.0400,0.3500,-0.3500,297.045410,46.328701,13.955
4741126,K01534.01,Kepler-887 b,CONFIRMED,CANDIDATE,,,,,,20.42226000,2.20000e-04,-2.20000e-04,146.9846000,5.40000e-03,-5.40000e-03,0.6460,0.10,-0.10,6.3706,,,194,,,1.64,0.61,-0.61,762.0,,,,,,38.00,,,6401.00,93.00,-93.00,4.400,0.300,-0.300,1.1200,0.4200,-0.4200,290.090820,39.816990,13.470
4741126,K01534.02,Kepler-887 c,CONFIRMED,CANDIDATE,,,,,,7.63861000,1.50000e-04,-1.50000e-04,138.2340000,9.20000e-03,-9.20000e-03,0.7280,0.10,-0.10,4.1058,,,61,,,0.95,0.36,-0.36,1058.0,,,,,,18.50,,,6401.00,93.00,-93.00,4.400,0.300,-0.300,1.1200,0.4200,-0.4200,290.090820,39.816990,13.470
11669125,K01535.01,Kepler-888 b,CONFIRMED,CANDIDATE,,,,,,70.69850000,1.00000e-03,-1.00000e-03,188.5649000,5.10000e-03,-5.10000e-03,0.2400,0.65,-0.65,6.4663,,,354,,,2.22,0.88,-0.88,505.0,,,,,,42.80,,,6190.00,78.00,-78.00,4.330,0.300,-0.300,1.1800,0.4600,-0.4600,295.521210,49.738628,13.046
12159249,K01536.01,Kepler-889 b,CONFIRMED,CANDIDATE,,,,,,3.74435100,6.70000e-05,-6.70000e-05,133.5688000,6.00000e-03,-6.00000e-03,0.9380,0.10,-0.10,3.3615,,,80,,,1.28,0.14,-0.14,1250.0,,,,,,27.70,,,5862.00,50.00,-50.00,4.380,0.100,-0.100,1.1500,0.1200,-0.1200,291.467320,50.759480,12.710
9872292,K01537.01,,CANDIDATE,CANDIDATE,,,,,,10.19144000,2.20000e-04,-2.20000e-04,136.6973000,8.30000e-03,-8.30000e-03,0.0082,0.10,-0.10,6.4902,,,65,,,0.82,,,922.0,,,,,,31.40,,,6063.00,,,4.372,,,1.1160,,,281.461730,46.789894,11.740
9963461,K01538.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,10.58158110,1.50000e-06,-1.50000e-06,183.0077900,1.00000e-04,-1.00000e-04,2.4600,0.67,-0.67,6.0607,,,118945,,,190.00,,,832.0,,,,,,4295.50,,,5841.00,,,4.447,,,0.9690,,,296.629790,46.880203,13.936
8081482,K01539.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.81945506,6.10000e-07,-6.10000e-07,133.8688100,1.50000e-04,-1.50000e-04,0.4500,0.11,-0.11,4.1168,,,73944,,,30.00,12.00,-12.00,1356.0,,,,,,954.60,,,5754.00,99.00,,4.330,0.300,-0.300,1.0800,0.4200,-0.4200,284.664000,43.985020,14.569
5649956,K01540.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.20785347,7.00000e-07,-7.00000e-07,178.2134700,1.50000e-04,-1.50000e-04,1.0540,0.10,-0.10,4.1629,,,50767,,,36.00,17.00,-17.00,1568.0,,,,,,1191.70,,,5656.00,110.00,-110.00,4.520,0.300,-0.300,0.8700,0.4100,-0.4100,299.103270,40.849300,15.559
4840513,K01541.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.37928191,2.20000e-07,-2.20000e-07,133.6507600,6.00000e-05,-6.00000e-05,0.0230,0.10,-0.10,3.2246,,,52183,,,23.80,8.80,-8.80,1502.0,,,,,,1759.30,,,6333.00,129.00,-129.00,4.440,0.300,-0.300,1.0700,0.4000,-0.4000,293.195070,39.907280,15.189
8113154,K01542.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.58688080,2.20000e-06,-2.20000e-06,133.8157600,6.10000e-04,-6.10000e-04,0.6000,0.17,-0.17,5.6112,,,25438,,,21.00,15.00,-15.00,1704.0,,,,,,305.40,,,6819.00,102.00,-102.00,4.340,0.300,-0.300,1.2800,0.9100,-0.9100,296.877620,43.941631,12.897
5103942,K01668.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.10176500,3.10000e-05,-3.10000e-05,131.8061000,2.00000e-03,-2.00000e-03,0.9700,0.21,-0.21,1.5939,,,533,,,3.40,1.70,-1.70,867.0,,,,,,28.20,,,6093.00,98.00,-98.00,4.490,0.300,-0.300,0.9700,0.4400,-0.4400,293.141600,40.262299,14.694
